gen,time,view,point,coord1,coord2
2,9.000,yz,46,0.337257,5.399786
2,9.000,yz,47,0.356261,5.517676
2,9.000,yz,48,0.368731,5.569266
2,9.000,yz,49,0.422708,5.719003
2,9.000,yz,50,0.454199,5.806059
2,9.000,yz,51,0.470114,5.849114
2,9.000,yz,52,0.487188,5.889610
2,9.000,yz,53,0.636908,6.159533
2,9.000,yz,54,0.647632,6.179820
2,9.000,yz,55,0.647632,6.179820
2,9.000,yz,56,0.681160,6.238056
2,9.000,yz,57,0.732786,6.296611
2,9.000,yz,58,0.746647,6.306025
2,9.000,yz,59,0.887138,6.437065
2,9.000,yz,60,0.899665,6.453879
2,9.000,yz,61,0.899665,6.453879
2,9.000,yz,62,0.975426,6.556878
2,9.000,yz,63,0.987812,6.576871
2,9.000,yz,64,0.987812,6.576871
2,9.000,yz,65,1.116247,6.777573
2,9.000,yz,66,1.142843,6.814923
2,9.000,yz,67,1.254465,6.935065
2,9.000,yz,68,1.308910,6.981611
2,9.000,yz,69,1.427845,7.060844
2,9.000,yz,70,1.490777,7.091870
2,9.000,yz,71,1.681572,7.171908
2,9.000,yz,72,1.703520,7.180694
2,9.000,yz,73,1.703520,7.180694
2,9.000,yz,74,1.725892,7.189479
2,9.000,yz,75,1.748486,7.198265
2,9.000,yz,76,1.884473,7.250978
2,9.000,yz,77,2.051239,7.321262
2,9.000,yz,78,2.132055,7.356404
2,9.000,yz,79,2.192120,7.382761
2,9.000,yz,80,2.252822,7.409118
3,1.000,xz,1,0.000000,0.000000
3,1.000,xz,2,-0.000177,0.002396
3,1.000,xz,3,-0.000417,0.005389
3,1.000,xz,4,-0.000874,0.010772
3,1.000,xz,5,-0.000978,0.011968
3,1.000,xz,6,-0.000978,0.011968
3,1.000,xz,7,-0.001029,0.012566
3,1.000,xz,8,-0.001423,0.017352
3,1.000,xz,9,-0.001481,0.017949
3,1.000,xz,10,-0.001735,0.020334
3,1.000,xz,11,-0.001963,0.022724
3,1.000,xz,12,-0.002118,0.024518
3,1.000,xz,13,-0.002289,0.026311
3,1.000,xz,14,-0.002475,0.028101
3,1.000,xz,15,-0.002907,0.031064
3,1.000,xz,16,-0.003592,0.038823
3,1.000,xz,17,-0.003586,0.039425
3,1.000,xz,18,-0.003601,0.040628
3,1.000,xz,19,-0.003843,0.043620
3,1.000,xz,20,-0.003953,0.044815
3,1.000,xz,21,-0.003999,0.045414
3,1.000,xz,22,-0.004102,0.047214
3,1.000,xz,23,-0.004123,0.049018
3,1.000,xz,24,-0.003963,0.051415
3,1.000,xz,25,-0.003777,0.053204
3,1.000,xz,26,-0.003719,0.053801
3,1.000,xz,27,-0.003719,0.053801
3,1.000,xz,28,-0.003596,0.054994
3,1.000,xz,29,-0.002820,0.061539
3,1.000,xz,30,-0.002757,0.065746
3,1.000,xz,31,-0.002816,0.066947
3,1.000,xz,32,-0.002943,0.068139
3,1.000,xz,33,-0.004593,0.073127
3,1.000,xz,34,-0.006248,0.076808
3,1.000,xz,35,-0.006451,0.077356
3,1.000,xz,36,-0.006965,0.079046
3,1.000,xz,37,-0.006965,0.079046
3,1.000,xz,38,-0.007569,0.082570
3,1.000,xz,39,-0.007722,0.086173
3,1.000,xz,40,-0.007808,0.087369
3,1.000,xz,41,-0.008086,0.090348
3,1.000,xz,42,-0.008114,0.090948
3,1.000,xz,43,-0.008034,0.095154
3,1.000,xz,44,-0.008020,0.095755
3,1.000,xz,45,-0.008016,0.096357
3,1.000,xz,46,-0.008020,0.096958
3,1.000,xz,47,-0.008276,0.104164
3,1.000,xz,48,-0.008448,0.106558
3,1.000,xz,49,-0.008595,0.108955
3,1.000,xz,50,-0.008783,0.111344
3,1.000,xz,51,-0.009152,0.113063
3,1.000,xz,52,-0.009337,0.113600
3,1.000,xz,53,-0.010084,0.115029
3,1.000,xz,54,-0.013216,0.118744
3,1.000,xz,55,-0.013498,0.119166
3,1.000,xz,56,-0.014049,0.120045
3,1.000,xz,57,-0.014313,0.120509
3,1.000,xz,58,-0.016364,0.125107
3,1.000,xz,59,-0.018332,0.129825
3,1.000,xz,60,-0.019420,0.132469
3,1.000,xz,61,-0.019767,0.133579
3,1.000,xz,62,-0.019908,0.134149
3,1.000,xz,63,-0.020027,0.134728
3,1.000,xz,64,-0.020575,0.138863
3,1.000,xz,65,-0.020838,0.140627
3,1.000,xz,66,-0.020838,0.140627
3,1.000,xz,67,-0.020838,0.140627
3,1.000,xz,68,-0.021007,0.141805
3,1.000,xz,69,-0.021230,0.144189
3,1.000,xz,70,-0.022482,0.151745
3,1.000,xz,71,-0.022898,0.152789
3,1.000,xz,72,-0.023125,0.153295
3,1.000,xz,73,-0.023607,0.154288
3,1.000,xz,74,-0.024751,0.156826
3,1.000,xz,75,-0.026208,0.160516
3,1.000,xz,76,-0.027119,0.163249
3,1.000,xz,77,-0.028102,0.165929
3,1.000,xz,78,-0.028824,0.167434
3,1.000,xz,79,-0.028824,0.167434
3,1.000,xz,80,-0.029949,0.169283
3,1.000,yz,1,0.000000,0.000000
3,1.000,yz,2,-0.000097,0.001797
3,1.000,yz,3,-0.000132,0.002396
3,1.000,yz,4,-0.000341,0.005988
3,1.000,yz,5,-0.000378,0.006586
3,1.000,yz,6,-0.000815,0.013164
3,1.000,yz,7,-0.000815,0.013164
3,1.000,yz,8,-0.000933,0.014959
3,1.000,yz,9,-0.001128,0.017949
3,1.000,yz,10,-0.001320,0.020334
3,1.000,yz,11,-0.001641,0.025116
3,1.000,yz,12,-0.001798,0.027505
3,1.000,yz,13,-0.002066,0.030473
3,1.000,yz,14,-0.002066,0.030473
3,1.000,yz,15,-0.002187,0.031655
3,1.000,yz,16,-0.002308,0.032838
3,1.000,yz,17,-0.002580,0.037620
3,1.000,yz,18,-0.002581,0.038823
3,1.000,yz,19,-0.002672,0.042426
3,1.000,yz,20,-0.002759,0.043620
3,1.000,yz,21,-0.002802,0.044217
3,1.000,yz,22,-0.002927,0.046613
3,1.000,yz,23,-0.002948,0.047214
3,1.000,yz,24,-0.002948,0.047214
3,1.000,yz,25,-0.002567,0.054994
3,1.000,yz,26,-0.002462,0.056184
3,1.000,yz,27,-0.002295,0.057968
3,1.000,yz,28,-0.002123,0.059750
3,1.000,yz,29,-0.002023,0.060941
3,1.000,yz,30,-0.001918,0.063942
3,1.000,yz,31,-0.002017,0.067544
3,1.000,yz,32,-0.002139,0.068729
3,1.000,yz,33,-0.003050,0.072607
3,1.000,yz,34,-0.003226,0.073127
3,1.000,yz,35,-0.004265,0.076266
3,1.000,yz,36,-0.004812,0.078475
3,1.000,yz,37,-0.005260,0.081379
3,1.000,yz,38,-0.005315,0.081973
3,1.000,yz,39,-0.005649,0.087964
3,1.000,yz,40,-0.005840,0.089750
3,1.000,yz,41,-0.005940,0.092151
3,1.000,yz,42,-0.005902,0.093352
3,1.000,yz,43,-0.005822,0.095154
3,1.000,yz,44,-0.005801,0.096357
3,1.000,yz,45,-0.005815,0.097560
3,1.000,yz,46,-0.006018,0.102966
3,1.000,yz,47,-0.006140,0.104763
3,1.000,yz,48,-0.006272,0.106558
3,1.000,yz,49,-0.006388,0.108355
3,1.000,yz,50,-0.006424,0.108955
3,1.000,yz,51,-0.006495,0.110153
3,1.000,yz,52,-0.008660,0.115828
3,1.000,yz,53,-0.010131,0.117214
3,1.000,yz,54,-0.011518,0.118744
3,1.000,yz,55,-0.011840,0.119166
3,1.000,yz,56,-0.013230,0.121473
3,1.000,yz,57,-0.013874,0.123011
3,1.000,yz,58,-0.013874,0.123011
3,1.000,yz,59,-0.014282,0.124061
3,1.000,yz,60,-0.016286,0.129299
3,1.000,yz,61,-0.016856,0.130870
3,1.000,yz,62,-0.017404,0.132469
3,1.000,yz,63,-0.017404,0.132469
3,1.000,yz,64,-0.017712,0.133579
3,1.000,yz,65,-0.017840,0.134149
3,1.000,yz,66,-0.018512,0.138863
3,1.000,yz,67,-0.018885,0.141214
3,1.000,yz,68,-0.019186,0.144189
3,1.000,yz,69,-0.019296,0.145987
3,1.000,yz,70,-0.019416,0.147178
3,1.000,yz,71,-0.019495,0.147769
3,1.000,yz,72,-0.020877,0.152789
3,1.000,yz,73,-0.021350,0.153792
3,1.000,yz,74,-0.022724,0.156826
3,1.000,yz,75,-0.023349,0.158392
3,1.000,yz,76,-0.023550,0.158918
3,1.000,yz,77,-0.024998,0.163249
3,1.000,yz,78,-0.027133,0.168374
3,1.000,yz,79,-0.027672,0.169283
3,1.000,yz,80,-0.027672,0.169283
3,3.000,xz,1,0.000000,0.000000
3,3.000,xz,2,0.000000,0.000000
3,3.000,xz,3,0.000000,0.000000
3,3.000,xz,4,0.000000,0.000000
3,3.000,xz,5,-0.002569,0.031729
3,3.000,xz,6,-0.006297,0.067298
3,3.000,xz,7,-0.007783,0.079115
3,3.000,xz,8,-0.009794,0.094867
3,3.000,xz,9,-0.011251,0.106691
3,3.000,xz,10,-0.015280,0.150254
3,3.000,xz,11,-0.016007,0.162181
3,3.000,xz,12,-0.016232,0.166158
3,3.000,xz,13,-0.016758,0.174106
3,3.000,xz,14,-0.019543,0.209826
3,3.000,xz,15,-0.020294,0.221746
3,3.000,xz,16,-0.020570,0.233700
3,3.000,xz,17,-0.020570,0.233700
3,3.000,xz,18,-0.019497,0.261570
3,3.000,xz,19,-0.021375,0.301317
3,3.000,xz,20,-0.021643,0.317255
3,3.000,xz,21,-0.021643,0.317255
3,3.000,xz,22,-0.021352,0.325217
3,3.000,xz,23,-0.021072,0.329186
3,3.000,xz,24,-0.016584,0.364560
3,3.000,xz,25,-0.015638,0.372434
3,3.000,xz,26,-0.013288,0.388081
3,3.000,xz,27,-0.010524,0.407696
3,3.000,xz,28,-0.009367,0.419564
3,3.000,xz,29,-0.009367,0.419564
3,3.000,xz,30,-0.009029,0.423528
3,3.000,xz,31,-0.008399,0.431463
3,3.000,xz,32,-0.010520,0.467002
3,3.000,xz,33,-0.011473,0.470805
3,3.000,xz,34,-0.018202,0.488775
3,3.000,xz,35,-0.029521,0.517184
3,3.000,xz,36,-0.031775,0.524633
3,3.000,xz,37,-0.033649,0.532239
3,3.000,xz,38,-0.034445,0.536094
3,3.000,xz,39,-0.037461,0.559677
3,3.000,xz,40,-0.038049,0.567613
3,3.000,xz,41,-0.039922,0.583343
3,3.000,xz,42,-0.043027,0.606833
3,3.000,xz,43,-0.044041,0.618699
3,3.000,xz,44,-0.045224,0.634551
3,3.000,xz,45,-0.047265,0.666294
3,3.000,xz,46,-0.047557,0.674256
3,3.000,xz,47,-0.048442,0.694147
3,3.000,xz,48,-0.048442,0.694147
3,3.000,xz,49,-0.049173,0.710060
3,3.000,xz,50,-0.049278,0.714044
3,3.000,xz,51,-0.050246,0.737911
3,3.000,xz,52,-0.050246,0.737911
3,3.000,xz,53,-0.055115,0.756617
3,3.000,xz,54,-0.058530,0.763070
3,3.000,xz,55,-0.067085,0.773677
3,3.000,xz,56,-0.067085,0.773677
3,3.000,xz,57,-0.086275,0.802533
3,3.000,xz,58,-0.093073,0.820097
3,3.000,xz,59,-0.097724,0.834645
3,3.000,xz,60,-0.097724,0.834645
3,3.000,xz,61,-0.101422,0.845449
3,3.000,xz,62,-0.106198,0.860021
3,3.000,xz,63,-0.118205,0.900629
3,3.000,xz,64,-0.120328,0.916311
3,3.000,xz,65,-0.121250,0.924182
3,3.000,xz,66,-0.123891,0.947817
3,3.000,xz,67,-0.124098,0.963750
3,3.000,xz,68,-0.124098,0.963750
3,3.000,xz,69,-0.123949,0.967732
3,3.000,xz,70,-0.126846,1.015054
3,3.000,xz,71,-0.129705,1.026152
3,3.000,xz,72,-0.131844,1.033380
3,3.000,xz,73,-0.134873,1.044308
3,3.000,xz,74,-0.139366,1.066914
3,3.000,xz,75,-0.141306,1.078320
3,3.000,xz,76,-0.141921,1.082147
3,3.000,xz,77,-0.142518,1.085983
3,3.000,xz,78,-0.144783,1.101382
3,3.000,xz,79,-0.153908,1.142171
3,3.000,xz,80,-0.153908,1.142171
3,3.000,yz,1,0.000000,0.000000
3,3.000,yz,2,0.000000,0.000000
3,3.000,yz,3,-0.001187,0.019836
3,3.000,yz,4,-0.003328,0.051535
3,3.000,yz,5,-0.005476,0.075173
3,3.000,yz,6,-0.005476,0.075173
3,3.000,yz,7,-0.006542,0.086995
3,3.000,yz,8,-0.007642,0.098808
3,3.000,yz,9,-0.010130,0.130423
3,3.000,yz,10,-0.011299,0.150254
3,3.000,yz,11,-0.011299,0.150254
3,3.000,yz,12,-0.011483,0.154228
3,3.000,yz,13,-0.012324,0.174106
3,3.000,yz,14,-0.012324,0.174106
3,3.000,yz,15,-0.012324,0.174106
3,3.000,yz,16,-0.015033,0.233700
3,3.000,yz,17,-0.014627,0.249630
3,3.000,yz,18,-0.014627,0.249630
3,3.000,yz,19,-0.014132,0.265554
3,3.000,yz,20,-0.014135,0.269540
3,3.000,yz,21,-0.014498,0.281481
3,3.000,yz,22,-0.015450,0.329186
3,3.000,yz,23,-0.012858,0.352776
3,3.000,yz,24,-0.012858,0.352776
3,3.000,yz,25,-0.012398,0.356700
3,3.000,yz,26,-0.011521,0.364560
3,3.000,yz,27,-0.010243,0.376360
3,3.000,yz,28,-0.010243,0.376360
3,3.000,yz,29,-0.009760,0.380275
3,3.000,yz,30,-0.006147,0.411639
3,3.000,yz,31,-0.004579,0.439417
3,3.000,yz,32,-0.004502,0.443401
3,3.000,yz,33,-0.005369,0.459250
3,3.000,yz,34,-0.013680,0.492238
3,3.000,yz,35,-0.014916,0.495699
3,3.000,yz,36,-0.023142,0.524633
3,3.000,yz,37,-0.026718,0.547809
3,3.000,yz,38,-0.027072,0.551754
3,3.000,yz,39,-0.028131,0.567613
3,3.000,yz,40,-0.030489,0.587237
3,3.000,yz,41,-0.030489,0.587237
3,3.000,yz,42,-0.033089,0.606833
3,3.000,yz,43,-0.034835,0.626624
3,3.000,yz,44,-0.036739,0.650403
3,3.000,yz,45,-0.037031,0.654371
3,3.000,yz,46,-0.037296,0.658342
3,3.000,yz,47,-0.038200,0.678237
3,3.000,yz,48,-0.038547,0.686196
3,3.000,yz,49,-0.039683,0.710060
3,3.000,yz,50,-0.040337,0.733954
3,3.000,yz,51,-0.042610,0.749455
3,3.000,yz,52,-0.043664,0.753108
3,3.000,yz,53,-0.048084,0.763070
3,3.000,yz,54,-0.060673,0.778691
3,3.000,yz,55,-0.082038,0.820097
3,3.000,yz,56,-0.084273,0.827404
3,3.000,yz,57,-0.086618,0.834645
3,3.000,yz,58,-0.086618,0.834645
3,3.000,yz,59,-0.087843,0.838225
3,3.000,yz,60,-0.089031,0.841821
3,3.000,yz,61,-0.092372,0.852729
3,3.000,yz,62,-0.097991,0.870867
3,3.000,yz,63,-0.100290,0.878090
3,3.000,yz,64,-0.108323,0.924182
3,3.000,yz,65,-0.109236,0.932042
3,3.000,yz,66,-0.110997,0.951794
3,3.000,yz,67,-0.111071,0.955779
3,3.000,yz,68,-0.110567,0.975693
3,3.000,yz,69,-0.110510,0.979679
3,3.000,yz,70,-0.111026,0.995600
3,3.000,yz,71,-0.116316,1.022502
3,3.000,yz,72,-0.122715,1.040637
3,3.000,yz,73,-0.128273,1.059326
3,3.000,yz,74,-0.129290,1.063120
3,3.000,yz,75,-0.129290,1.063120
3,3.000,yz,76,-0.129290,1.063120
3,3.000,yz,77,-0.135185,1.085983
3,3.000,yz,78,-0.139519,1.105227
3,3.000,yz,79,-0.144774,1.124084
3,3.000,yz,80,-0.151606,1.142171
3,5.000,xz,1,-0.001297,0.016643
3,5.000,xz,2,-0.011131,0.183398
3,5.000,xz,3,-0.014940,0.233331
3,5.000,xz,4,-0.016368,0.249953
3,5.000,xz,5,-0.021138,0.333328
3,5.000,xz,6,-0.021138,0.333328
3,5.000,xz,7,-0.026767,0.466918
3,5.000,xz,8,-0.027653,0.500346
3,5.000,xz,9,-0.029037,0.567216
3,5.000,xz,10,-0.029027,0.600659
3,5.000,xz,11,-0.028111,0.650813
3,5.000,xz,12,-0.027572,0.667523
3,5.000,xz,13,-0.026037,0.717657
3,5.000,xz,14,-0.025841,0.801250
3,5.000,xz,15,-0.028624,0.868056
3,5.000,xz,16,-0.021405,1.017949
3,5.000,xz,17,-0.019163,1.034443
3,5.000,xz,18,-0.016782,1.050905
3,5.000,xz,19,-0.006812,1.116565
3,5.000,xz,20,-0.000016,1.182808
3,5.000,xz,21,0.007503,1.299379
3,5.000,xz,22,0.011446,1.332369
3,5.000,xz,23,0.038983,1.460325
3,5.000,xz,24,0.058640,1.539262
3,5.000,xz,25,0.081094,1.634541
3,5.000,xz,26,0.084788,1.650425
3,5.000,xz,27,0.091703,1.682402
3,5.000,xz,28,0.091703,1.682402
3,5.000,xz,29,0.100430,1.731022
3,5.000,xz,30,0.106774,1.780340
3,5.000,xz,31,0.113898,1.863222
3,5.000,xz,32,0.105161,1.962405
3,5.000,xz,33,0.101705,1.978429
3,5.000,xz,34,0.078281,2.055481
3,5.000,xz,35,0.054735,2.132808
3,5.000,xz,36,0.035556,2.229788
3,5.000,xz,37,0.033570,2.246288
3,5.000,xz,38,0.029593,2.346342
3,5.000,xz,39,0.029923,2.363057
3,5.000,xz,40,0.030226,2.379772
3,5.000,xz,41,0.029469,2.446639
3,5.000,xz,42,0.029736,2.580301
3,5.000,xz,43,0.032442,2.630270
3,5.000,xz,44,0.034577,2.680313
3,5.000,xz,45,0.035840,2.730439
3,5.000,xz,46,0.036893,2.763840
3,5.000,xz,47,0.037233,2.914261
3,5.000,xz,48,0.035591,2.981106
3,5.000,xz,49,0.035063,3.014542
3,5.000,xz,50,0.035063,3.014542
3,5.000,xz,51,0.035045,3.064708
3,5.000,xz,52,0.027378,3.147308
3,5.000,xz,53,-0.055003,3.292461
3,5.000,xz,54,-0.055003,3.292461
3,5.000,xz,55,-0.079255,3.331018
3,5.000,xz,56,-0.123577,3.433617
3,5.000,xz,57,-0.128362,3.449307
3,5.000,xz,58,-0.128362,3.449307
3,5.000,xz,59,-0.137530,3.480882
3,5.000,xz,60,-0.151589,3.528136
3,5.000,xz,61,-0.214656,3.714741
3,5.000,xz,62,-0.232746,3.778205
3,5.000,xz,63,-0.235814,3.794542
3,5.000,xz,64,-0.244781,3.911045
3,5.000,xz,65,-0.247182,3.944365
3,5.000,xz,66,-0.247182,3.944365
3,5.000,xz,67,-0.250978,3.994329
3,5.000,xz,68,-0.251680,4.011026
3,5.000,xz,69,-0.250186,4.061135
3,5.000,xz,70,-0.245595,4.111019
3,5.000,xz,71,-0.256611,4.309664
3,5.000,xz,72,-0.302018,4.468046
3,5.000,xz,73,-0.302018,4.468046
3,5.000,xz,74,-0.308511,4.500556
3,5.000,xz,75,-0.316397,4.549822
3,5.000,xz,76,-0.323282,4.599298
3,5.000,xz,77,-0.325230,4.615854
3,5.000,xz,78,-0.330657,4.682406
3,5.000,xz,79,-0.349656,4.813876
3,5.000,xz,80,-0.357840,4.845749
3,5.000,yz,1,-0.000976,0.016643
3,5.000,yz,2,-0.004607,0.100037
3,5.000,yz,3,-0.008471,0.183398
3,5.000,yz,4,-0.011418,0.233331
3,5.000,yz,5,-0.012565,0.249953
3,5.000,yz,6,-0.013585,0.266596
3,5.000,yz,7,-0.016980,0.350024
3,5.000,yz,8,-0.017632,0.366712
3,5.000,yz,9,-0.021863,0.567216
3,5.000,yz,10,-0.021856,0.600659
3,5.000,yz,11,-0.021757,0.617380
3,5.000,yz,12,-0.020960,0.667523
3,5.000,yz,13,-0.019611,0.751093
3,5.000,yz,14,-0.019618,0.784534
3,5.000,yz,15,-0.022004,0.884763
3,5.000,yz,16,-0.022321,0.918198
3,5.000,yz,17,-0.020325,0.968213
3,5.000,yz,18,-0.019199,0.984817
3,5.000,yz,19,-0.016629,1.017949
3,5.000,yz,20,-0.003460,1.133032
3,5.000,yz,21,0.003646,1.249534
3,5.000,yz,22,0.003646,1.249534
3,5.000,yz,23,0.004684,1.266188
3,5.000,yz,24,0.049872,1.507612
3,5.000,yz,25,0.068181,1.587000
3,5.000,yz,26,0.068181,1.587000
3,5.000,yz,27,0.075686,1.618685
3,5.000,yz,28,0.075686,1.618685
3,5.000,yz,29,0.093113,1.698541
3,5.000,yz,30,0.103264,1.763866
3,5.000,yz,31,0.111273,1.913270
3,5.000,yz,32,0.107164,1.946180
3,5.000,yz,33,0.092913,2.009678
3,5.000,yz,34,0.074251,2.070769
3,5.000,yz,35,0.069785,2.086127
3,5.000,yz,36,0.039347,2.246288
3,5.000,yz,37,0.039347,2.246288
3,5.000,yz,38,0.037796,2.262857
3,5.000,yz,39,0.036681,2.279496
3,5.000,yz,40,0.035539,2.346342
3,5.000,yz,41,0.034836,2.563624
3,5.000,yz,42,0.038132,2.613617
3,5.000,yz,43,0.038132,2.613617
3,5.000,yz,44,0.038132,2.613617
3,5.000,yz,45,0.043626,2.730439
3,5.000,yz,46,0.046076,2.797252
3,5.000,yz,47,0.046661,2.880849
3,5.000,yz,48,0.045027,2.930965
3,5.000,yz,49,0.044254,2.964392
3,5.000,yz,50,0.043125,3.081426
3,5.000,yz,51,0.036060,3.147308
3,5.000,yz,52,-0.027914,3.280551
3,5.000,yz,53,-0.056368,3.331018
3,5.000,yz,54,-0.062460,3.344785
3,5.000,yz,55,-0.068139,3.358840
3,5.000,yz,56,-0.073343,3.373191
3,5.000,yz,57,-0.089878,3.433617
3,5.000,yz,58,-0.108499,3.528136
3,5.000,yz,59,-0.124262,3.606178
3,5.000,yz,60,-0.130453,3.637456
3,5.000,yz,61,-0.133622,3.653008
3,5.000,yz,62,-0.143481,3.699259
3,5.000,yz,63,-0.152550,3.746112
3,5.000,yz,64,-0.163053,3.877680
3,5.000,yz,65,-0.163598,3.894371
3,5.000,yz,66,-0.168696,4.011026
3,5.000,yz,67,-0.162839,4.160967
3,5.000,yz,68,-0.162839,4.160967
3,5.000,yz,69,-0.162500,4.177675
3,5.000,yz,70,-0.162500,4.177675
3,5.000,yz,71,-0.171306,4.309664
3,5.000,yz,72,-0.171306,4.309664
3,5.000,yz,73,-0.203889,4.500556
3,5.000,yz,74,-0.207477,4.533354
3,5.000,yz,75,-0.209077,4.549822
3,5.000,yz,76,-0.218738,4.682406
3,5.000,yz,77,-0.223227,4.748802
3,5.000,yz,78,-0.229392,4.797781
3,5.000,yz,79,-0.234933,4.829853
3,5.000,yz,80,-0.237993,4.845749
3,7.000,xz,1,0.000000,0.000000
3,7.000,xz,2,0.000000,0.000000
3,7.000,xz,3,-0.008539,0.117326
3,7.000,xz,4,-0.008539,0.117326
3,7.000,xz,5,-0.037526,0.439030
3,7.000,xz,6,-0.040482,0.468196
3,7.000,xz,7,-0.058005,0.643183
3,7.000,xz,8,-0.061404,0.672247
3,7.000,xz,9,-0.099071,0.962345
3,7.000,xz,10,-0.103035,0.991333
3,7.000,xz,11,-0.107061,1.020304
3,7.000,xz,12,-0.122342,1.136392
3,7.000,xz,13,-0.133651,1.223524
3,7.000,xz,14,-0.133651,1.223524
3,7.000,xz,15,-0.169629,1.484158
3,7.000,xz,16,-0.181039,1.571012
3,7.000,xz,17,-0.189614,1.658483
3,7.000,xz,18,-0.194008,1.805518
3,7.000,xz,19,-0.193016,1.864415
3,7.000,xz,20,-0.192523,2.041079
3,7.000,xz,21,-0.200576,2.276332
3,7.000,xz,22,-0.191856,2.423003
3,7.000,xz,23,-0.176819,2.538833
3,7.000,xz,24,-0.176819,2.538833
3,7.000,xz,25,-0.124832,3.034073
3,7.000,xz,26,-0.124832,3.034073
3,7.000,xz,27,-0.124832,3.034073
3,7.000,xz,28,-0.124832,3.034073
3,7.000,xz,29,-0.123775,3.063495
3,7.000,xz,30,-0.123175,3.151850
3,7.000,xz,31,-0.128198,3.298895
3,7.000,xz,32,-0.185787,3.519893
3,7.000,xz,33,-0.222729,3.593551
3,7.000,xz,34,-0.235405,3.617521
3,7.000,xz,35,-0.272729,3.690015
3,7.000,xz,36,-0.296047,3.739923
3,7.000,xz,37,-0.328027,3.817461
3,7.000,xz,38,-0.337677,3.844057
3,7.000,xz,39,-0.412656,4.212776
3,7.000,xz,40,-0.417359,4.241520
3,7.000,xz,41,-0.433480,4.326980
3,7.000,xz,42,-0.451241,4.441966
3,7.000,xz,43,-0.464459,4.587937
3,7.000,xz,44,-0.469894,4.646285
3,7.000,xz,45,-0.480488,4.733222
3,7.000,xz,46,-0.502214,4.936917
3,7.000,xz,47,-0.514771,5.023371
3,7.000,xz,48,-0.538989,5.166468
3,7.000,xz,49,-0.551562,5.253047
3,7.000,xz,50,-0.567716,5.368702
3,7.000,xz,51,-0.567716,5.368702
3,7.000,xz,52,-0.608089,5.504109
3,7.000,xz,53,-0.650294,5.570591
3,7.000,xz,54,-0.684076,5.606819
3,7.000,xz,55,-0.738780,5.654026
3,7.000,xz,56,-0.738780,5.654026
3,7.000,xz,57,-0.923980,5.897392
3,7.000,xz,58,-0.935892,5.922350
3,7.000,xz,59,-1.037583,6.152620
3,7.000,xz,60,-1.037583,6.152620
3,7.000,xz,61,-1.071457,6.229834
3,7.000,xz,62,-1.106079,6.306678
3,7.000,xz,63,-1.183501,6.582267
3,7.000,xz,64,-1.190845,6.670142
3,7.000,xz,65,-1.195224,6.728781
3,7.000,xz,66,-1.197630,6.758073
3,7.000,xz,67,-1.199907,6.787382
3,7.000,xz,68,-1.204659,6.904999
3,7.000,xz,69,-1.204192,6.934445
3,7.000,xz,70,-1.214134,7.373864
3,7.000,xz,71,-1.276133,7.594964
3,7.000,xz,72,-1.302512,7.707335
3,7.000,xz,73,-1.308062,7.735856
3,7.000,xz,74,-1.308062,7.735856
3,7.000,xz,75,-1.327343,7.850893
3,7.000,xz,76,-1.335628,7.908776
3,7.000,xz,77,-1.346251,7.995968
3,7.000,xz,78,-1.352494,8.054263
3,7.000,xz,79,-1.352494,8.054263
3,7.000,xz,80,-1.368236,8.170088
3,7.000,yz,1,0.000000,0.000000
3,7.000,yz,2,0.000000,0.000000
3,7.000,yz,3,-0.017248,0.263668
3,7.000,yz,4,-0.026825,0.380633
3,7.000,yz,5,-0.038232,0.497327
3,7.000,yz,6,-0.041153,0.526493
3,7.000,yz,7,-0.063465,0.730204
3,7.000,yz,8,-0.084141,0.904268
3,7.000,yz,9,-0.101117,1.049283
3,7.000,yz,10,-0.110797,1.136392
3,7.000,yz,11,-0.129978,1.310615
3,7.000,yz,12,-0.133572,1.339571
3,7.000,yz,13,-0.140957,1.397455
3,7.000,yz,14,-0.152774,1.484158
3,7.000,yz,15,-0.167812,1.600085
3,7.000,yz,16,-0.170894,1.629233
3,7.000,yz,17,-0.178184,1.805518
3,7.000,yz,18,-0.177798,1.834971
3,7.000,yz,19,-0.175714,1.923297
3,7.000,yz,20,-0.178178,2.070465
3,7.000,yz,21,-0.181251,2.129229
3,7.000,yz,22,-0.183507,2.335178
3,7.000,yz,23,-0.179582,2.393815
3,7.000,yz,24,-0.153075,2.596525
3,7.000,yz,25,-0.149120,2.625427
3,7.000,yz,26,-0.131168,2.800268
3,7.000,yz,27,-0.122217,2.887683
3,7.000,yz,28,-0.110444,3.063495
3,7.000,yz,29,-0.109887,3.151850
3,7.000,yz,30,-0.110327,3.210758
3,7.000,yz,31,-0.110327,3.210758
3,7.000,yz,32,-0.114205,3.298895
3,7.000,yz,33,-0.207565,3.617521
3,7.000,yz,34,-0.281508,3.791213
3,7.000,yz,35,-0.281508,3.791213
3,7.000,yz,36,-0.290221,3.817461
3,7.000,yz,37,-0.298421,3.844057
3,7.000,yz,38,-0.335757,4.010416
3,7.000,yz,39,-0.350834,4.125888
3,7.000,yz,40,-0.361649,4.212776
3,7.000,yz,41,-0.376339,4.298535
3,7.000,yz,42,-0.387006,4.355485
3,7.000,yz,43,-0.387006,4.355485
3,7.000,yz,44,-0.400015,4.441966
3,7.000,yz,45,-0.403502,4.471021
