gen,time,view,point,coord1,coord2
3,3.000,yz,162,0.138608,0.890155
3,3.000,yz,163,0.138608,0.890155
3,3.000,yz,164,0.137454,0.897618
3,3.000,yz,165,0.141605,0.902978
3,3.000,yz,166,0.121232,0.915841
3,3.000,yz,167,0.131230,0.922286
3,3.000,yz,168,0.131230,0.922286
3,3.000,yz,169,0.145899,0.936061
3,3.000,yz,170,0.117873,0.942443
3,3.000,yz,171,0.148741,0.954040
3,3.000,yz,172,0.110297,0.956110
3,3.000,yz,173,0.120982,0.958693
3,3.000,yz,174,0.121256,0.961689
3,3.000,yz,175,0.137579,0.964418
3,3.000,yz,176,0.099409,0.979246
3,3.000,yz,177,0.115775,0.982726
3,3.000,yz,178,0.115775,0.982726
3,3.000,yz,179,0.076409,0.986465
3,3.000,yz,180,0.094487,0.989691
3,3.000,yz,181,0.091908,0.993871
3,3.000,yz,182,0.064066,0.995950
3,3.000,yz,183,0.068907,0.998439
3,3.000,yz,184,0.064345,1.002069
3,3.000,yz,185,0.061231,1.008495
3,3.000,yz,186,0.066615,1.008967
3,3.000,yz,187,0.039669,1.013712
3,3.000,yz,188,0.039669,1.013712
3,3.000,yz,189,0.047458,1.019325
3,3.000,yz,190,0.033140,1.019477
3,3.000,yz,191,0.020586,1.020405
3,3.000,yz,192,0.020586,1.020405
3,3.000,yz,193,0.015647,1.022692
3,3.000,yz,194,0.015647,1.022692
3,3.000,yz,195,0.001719,1.025582
3,3.000,yz,196,0.005554,1.027548
3,3.000,yz,197,-0.002611,1.030249
3,3.000,yz,198,-0.015037,1.032708
3,3.000,yz,199,-0.035657,1.046686
3,3.000,yz,200,-0.035657,1.046686
3,5.000,xz,1,0.012608,0.010257
3,5.000,xz,2,0.012608,0.010257
3,5.000,xz,3,0.012608,0.010257
3,5.000,xz,4,-0.005436,0.043966
3,5.000,xz,5,-0.005436,0.043966
3,5.000,xz,6,-0.019540,0.088805
3,5.000,xz,7,-0.003176,0.144285
3,5.000,xz,8,0.007985,0.188588
3,5.000,xz,9,0.014355,0.229959
3,5.000,xz,10,0.006326,0.248885
3,5.000,xz,11,0.001257,0.266475
3,5.000,xz,12,-0.009251,0.299195
3,5.000,xz,13,-0.009251,0.299195
3,5.000,xz,14,-0.013954,0.392525
3,5.000,xz,15,-0.006176,0.467236
3,5.000,xz,16,-0.026044,0.519713
3,5.000,xz,17,0.001957,0.536946
3,5.000,xz,18,0.001957,0.536946
3,5.000,xz,19,0.001957,0.536946
3,5.000,xz,20,0.001957,0.536946
3,5.000,xz,21,-0.009949,0.572496
3,5.000,xz,22,-0.009949,0.572496
3,5.000,xz,23,-0.009949,0.572496
3,5.000,xz,24,-0.002842,0.591582
3,5.000,xz,25,-0.000210,0.653731
3,5.000,xz,26,-0.000210,0.653731
3,5.000,xz,27,-0.010654,0.707767
3,5.000,xz,28,0.001115,0.739312
3,5.000,xz,29,-0.011340,0.791764
3,5.000,xz,30,-0.003402,0.811028
3,5.000,xz,31,-0.003402,0.811028
3,5.000,xz,32,-0.026051,0.848893
3,5.000,xz,33,-0.026051,0.848893
3,5.000,xz,34,-0.026051,0.848893
3,5.000,xz,35,-0.021603,0.866930
3,5.000,xz,36,-0.007302,0.968800
3,5.000,xz,37,-0.002683,1.006155
3,5.000,xz,38,-0.017445,1.045462
3,5.000,xz,39,-0.013055,1.064202
3,5.000,xz,40,-0.021124,1.117027
3,5.000,xz,41,0.010726,1.187243
3,5.000,xz,42,0.001501,1.203992
3,5.000,xz,43,0.001501,1.203992
3,5.000,xz,44,0.011050,1.219821
3,5.000,xz,45,0.011050,1.219821
3,5.000,xz,46,0.011050,1.219821
3,5.000,xz,47,0.011050,1.219821
3,5.000,xz,48,0.011050,1.219821
3,5.000,xz,49,-0.002172,1.261870
3,5.000,xz,50,-0.012622,1.275621
3,5.000,xz,51,-0.012001,1.290450
3,5.000,xz,52,0.014412,1.355238
3,5.000,xz,53,0.003505,1.402122
3,5.000,xz,54,0.004661,1.416645
3,5.000,xz,55,-0.010563,1.446891
3,5.000,xz,56,-0.010563,1.446891
3,5.000,xz,57,-0.014683,1.477188
3,5.000,xz,58,-0.014683,1.477188
3,5.000,xz,59,-0.010466,1.491848
3,5.000,xz,60,-0.010466,1.491848
3,5.000,xz,61,-0.010466,1.491848
3,5.000,xz,62,0.006716,1.506153
3,5.000,xz,63,0.009626,1.535994
3,5.000,xz,64,-0.020786,1.550783
3,5.000,xz,65,0.009612,1.653496
3,5.000,xz,66,-0.012304,1.669542
3,5.000,xz,67,0.015573,1.702816
3,5.000,xz,68,0.023493,1.747316
3,5.000,xz,69,-0.000252,1.759278
3,5.000,xz,70,-0.006795,1.770902
3,5.000,xz,71,0.024798,1.810045
3,5.000,xz,72,-0.000136,1.839243
3,5.000,xz,73,-0.000136,1.839243
3,5.000,xz,74,-0.000136,1.839243
3,5.000,xz,75,0.012716,1.866180
3,5.000,xz,76,-0.010430,1.908284
3,5.000,xz,77,-0.010430,1.908284
3,5.000,xz,78,-0.010430,1.908284
3,5.000,xz,79,-0.001282,1.921726
3,5.000,xz,80,-0.010547,1.945457
3,5.000,xz,81,-0.000092,1.983435
3,5.000,xz,82,0.002493,2.010086
3,5.000,xz,83,0.002493,2.010086
3,5.000,xz,84,0.002493,2.010086
3,5.000,xz,85,-0.033135,2.069028
3,5.000,xz,86,-0.007250,2.083910
3,5.000,xz,87,-0.023025,2.108677
3,5.000,xz,88,-0.019416,2.131419
3,5.000,xz,89,0.002043,2.158634
3,5.000,xz,90,-0.019205,2.173480
3,5.000,xz,91,-0.019205,2.173480
3,5.000,xz,92,0.002297,2.225004
3,5.000,xz,93,0.003335,2.250825
3,5.000,xz,94,-0.009123,2.312594
3,5.000,xz,95,-0.018637,2.324336
3,5.000,xz,96,-0.001358,2.346257
3,5.000,xz,97,0.005277,2.357893
3,5.000,xz,98,0.005277,2.357893
3,5.000,xz,99,-0.025727,2.370758
3,5.000,xz,100,-0.025727,2.370758
3,5.000,xz,101,0.008949,2.410246
3,5.000,xz,102,0.008949,2.410246
3,5.000,xz,103,0.016226,2.449972
3,5.000,xz,104,-0.007548,2.481889
3,5.000,xz,105,0.004491,2.497354
3,5.000,xz,106,0.004491,2.497354
3,5.000,xz,107,0.004491,2.497354
3,5.000,xz,108,0.004491,2.497354
3,5.000,xz,109,-0.000570,2.512028
3,5.000,xz,110,0.022368,2.554798
3,5.000,xz,111,-0.006057,2.603052
3,5.000,xz,112,-0.006057,2.603052
3,5.000,xz,113,-0.006946,2.630729
3,5.000,xz,114,0.006945,2.677985
3,5.000,xz,115,0.006945,2.677985
3,5.000,xz,116,0.002251,2.693205
3,5.000,xz,117,-0.010904,2.707987
3,5.000,xz,118,-0.010759,2.749483
3,5.000,xz,119,-0.010759,2.749483
3,5.000,xz,120,0.008346,2.763646
3,5.000,xz,121,0.011883,2.793516
3,5.000,xz,122,-0.007500,2.824468
3,5.000,xz,123,0.009279,2.839785
3,5.000,xz,124,0.001808,2.855376
3,5.000,xz,125,0.025709,2.902020
3,5.000,xz,126,0.025709,2.902020
3,5.000,xz,127,0.010819,2.930148
3,5.000,xz,128,0.009163,2.960496
3,5.000,xz,129,0.009163,2.960496
3,5.000,xz,130,0.008771,2.994453
3,5.000,xz,131,0.013217,3.055622
3,5.000,xz,132,0.011604,3.068589
3,5.000,xz,133,0.014036,3.110789
3,5.000,xz,134,0.004574,3.140025
3,5.000,xz,135,0.004574,3.140025
3,5.000,xz,136,0.004574,3.140025
3,5.000,xz,137,0.002073,3.154062
3,5.000,xz,138,0.002073,3.154062
3,5.000,xz,139,-0.010388,3.168353
3,5.000,xz,140,-0.006770,3.199099
3,5.000,xz,141,-0.009317,3.243646
3,5.000,xz,142,-0.000681,3.288071
3,5.000,xz,143,-0.007155,3.304373
3,5.000,xz,144,-0.011884,3.320646
3,5.000,xz,145,-0.014897,3.336502
3,5.000,xz,146,-0.007728,3.352277
3,5.000,xz,147,-0.007728,3.352277
3,5.000,xz,148,-0.001324,3.383764
3,5.000,xz,149,-0.023325,3.399769
3,5.000,xz,150,-0.023278,3.481007
3,5.000,xz,151,-0.015402,3.496823
3,5.000,xz,152,-0.026545,3.528201
3,5.000,xz,153,-0.014719,3.560276
3,5.000,xz,154,-0.014719,3.560276
3,5.000,xz,155,-0.036177,3.576784
3,5.000,xz,156,-0.036177,3.576784
3,5.000,xz,157,-0.028975,3.610494
3,5.000,xz,158,-0.006758,3.627265
3,5.000,xz,159,-0.033709,3.643242
3,5.000,xz,160,-0.034691,3.658839
3,5.000,xz,161,-0.018685,3.674036
3,5.000,xz,162,-0.034160,3.737551
3,5.000,xz,163,-0.034376,3.777141
3,5.000,xz,164,-0.044104,3.857156
3,5.000,xz,165,-0.044104,3.857156
3,5.000,xz,166,-0.044104,3.857156
3,5.000,xz,167,-0.040312,3.875767
3,5.000,xz,168,-0.010107,3.916930
3,5.000,xz,169,-0.024491,3.937050
3,5.000,xz,170,-0.024491,3.937050
3,5.000,xz,171,-0.020224,3.990362
3,5.000,xz,172,-0.019296,4.006504
3,5.000,xz,173,-0.025486,4.037230
3,5.000,xz,174,-0.025486,4.037230
3,5.000,xz,175,-0.025486,4.037230
3,5.000,xz,176,-0.025486,4.037230
3,5.000,xz,177,-0.015358,4.051245
3,5.000,xz,178,-0.025808,4.135898
3,5.000,xz,179,-0.058544,4.171738
3,5.000,xz,180,-0.035498,4.180885
3,5.000,xz,181,-0.035498,4.180885
3,5.000,xz,182,-0.035498,4.180885
3,5.000,xz,183,-0.060416,4.190446
3,5.000,xz,184,-0.043815,4.213697
3,5.000,xz,185,-0.058689,4.226195
3,5.000,xz,186,-0.041741,4.257204
3,5.000,xz,187,-0.049479,4.265627
3,5.000,xz,188,-0.075889,4.303850
3,5.000,xz,189,-0.075889,4.303850
3,5.000,xz,190,-0.079794,4.311508
3,5.000,xz,191,-0.062955,4.318899
3,5.000,xz,192,-0.062955,4.318899
3,5.000,xz,193,-0.061757,4.326573
3,5.000,xz,194,-0.063467,4.355071
3,5.000,xz,195,-0.088212,4.382929
3,5.000,xz,196,-0.096352,4.391699
3,5.000,xz,197,-0.075253,4.400938
3,5.000,xz,198,-0.075657,4.420582
3,5.000,xz,199,-0.095352,4.442562
3,5.000,xz,200,-0.095352,4.442562
3,5.000,yz,1,-0.002421,0.010257
3,5.000,yz,2,-0.002421,0.010257
3,5.000,yz,3,-0.002421,0.010257
3,5.000,yz,4,-0.002421,0.010257
3,5.000,yz,5,-0.004771,0.027566
3,5.000,yz,6,0.001187,0.073732
3,5.000,yz,7,-0.012370,0.144285
3,5.000,yz,8,-0.012370,0.144285
3,5.000,yz,9,-0.030792,0.166217
3,5.000,yz,10,-0.005037,0.229959
3,5.000,yz,11,-0.020427,0.266475
3,5.000,yz,12,-0.020427,0.266475
3,5.000,yz,13,-0.010848,0.283143
3,5.000,yz,14,-0.019305,0.299195
3,5.000,yz,15,-0.027554,0.315472
3,5.000,yz,16,-0.025257,0.333140
3,5.000,yz,17,-0.048041,0.392525
3,5.000,yz,18,-0.050424,0.449490
3,5.000,yz,19,-0.050424,0.449490
3,5.000,yz,20,-0.042824,0.467236
3,5.000,yz,21,-0.040956,0.554387
3,5.000,yz,22,-0.039538,0.673417
3,5.000,yz,23,-0.031241,0.691314
3,5.000,yz,24,-0.031241,0.691314
3,5.000,yz,25,-0.047794,0.707767
3,5.000,yz,26,-0.047794,0.707767
3,5.000,yz,27,-0.047794,0.707767
3,5.000,yz,28,-0.036174,0.723447
3,5.000,yz,29,-0.048151,0.755708
3,5.000,yz,30,-0.048100,0.773059
3,5.000,yz,31,-0.067850,0.848893
3,5.000,yz,32,-0.067850,0.848893
3,5.000,yz,33,-0.047084,0.866930
3,5.000,yz,34,-0.050640,0.918188
3,5.000,yz,35,-0.042098,0.934720
3,5.000,yz,36,-0.042098,0.934720
3,5.000,yz,37,-0.040121,0.986903
3,5.000,yz,38,-0.038298,1.006155
3,5.000,yz,39,-0.059006,1.025932
3,5.000,yz,40,-0.035211,1.064202
3,5.000,yz,41,-0.027652,1.099621
3,5.000,yz,42,-0.029808,1.117027
3,5.000,yz,43,-0.020216,1.134448
3,5.000,yz,44,-0.020216,1.134448
3,5.000,yz,45,-0.025317,1.187243
3,5.000,yz,46,-0.009732,1.203992
3,5.000,yz,47,0.012242,1.234611
3,5.000,yz,48,0.019275,1.248339
3,5.000,yz,49,0.022779,1.290450
3,5.000,yz,50,0.022779,1.290450
3,5.000,yz,51,0.024873,1.338916
3,5.000,yz,52,0.024873,1.338916
3,5.000,yz,53,0.069909,1.416645
3,5.000,yz,54,0.069909,1.416645
3,5.000,yz,55,0.099851,1.462130
3,5.000,yz,56,0.086730,1.477188
3,5.000,yz,57,0.109060,1.506153
3,5.000,yz,58,0.109060,1.506153
3,5.000,yz,59,0.101434,1.521086
3,5.000,yz,60,0.101434,1.521086
3,5.000,yz,61,0.110956,1.535994
3,5.000,yz,62,0.133755,1.593638
3,5.000,yz,63,0.181601,1.653496
3,5.000,yz,64,0.180325,1.669542
3,5.000,yz,65,0.180325,1.669542
3,5.000,yz,66,0.164268,1.686104
3,5.000,yz,67,0.164268,1.686104
3,5.000,yz,68,0.196527,1.702816
3,5.000,yz,69,0.202070,1.747316
3,5.000,yz,70,0.202070,1.747316
3,5.000,yz,71,0.234176,1.782877
3,5.000,yz,72,0.233811,1.810045
3,5.000,yz,73,0.246391,1.839243
3,5.000,yz,74,0.271531,1.866180
3,5.000,yz,75,0.272916,1.880022
3,5.000,yz,76,0.285881,1.894238
3,5.000,yz,77,0.285851,1.908284
3,5.000,yz,78,0.281915,1.921726
3,5.000,yz,79,0.300947,1.934010
3,5.000,yz,80,0.300947,1.934010
3,5.000,yz,81,0.300947,1.934010
3,5.000,yz,82,0.336554,1.945457
3,5.000,yz,83,0.336805,1.996751
3,5.000,yz,84,0.350532,2.023549
3,5.000,yz,85,0.370880,2.069028
3,5.000,yz,86,0.380279,2.108677
3,5.000,yz,87,0.380279,2.108677
3,5.000,yz,88,0.405386,2.131419
3,5.000,yz,89,0.441478,2.173480
3,5.000,yz,90,0.441478,2.173480
3,5.000,yz,91,0.441478,2.173480
3,5.000,yz,92,0.465147,2.200728
3,5.000,yz,93,0.456558,2.225004
3,5.000,yz,94,0.490816,2.263513
3,5.000,yz,95,0.492543,2.287674
3,5.000,yz,96,0.492543,2.287674
3,5.000,yz,97,0.508535,2.300103
3,5.000,yz,98,0.508535,2.300103
3,5.000,yz,99,0.513369,2.312594
3,5.000,yz,100,0.529721,2.324336
3,5.000,yz,101,0.533980,2.346257
3,5.000,yz,102,0.566232,2.370758
3,5.000,yz,103,0.551217,2.384450
3,5.000,yz,104,0.551217,2.384450
3,5.000,yz,105,0.573630,2.397802
3,5.000,yz,106,0.554555,2.435440
3,5.000,yz,107,0.582789,2.449972
3,5.000,yz,108,0.587936,2.481889
3,5.000,yz,109,0.610045,2.540930
3,5.000,yz,110,0.610045,2.540930
3,5.000,yz,111,0.607191,2.554798
3,5.000,yz,112,0.615736,2.590874
3,5.000,yz,113,0.610708,2.603052
3,5.000,yz,114,0.633746,2.616205
3,5.000,yz,115,0.651348,2.693205
3,5.000,yz,116,0.636676,2.707987
3,5.000,yz,117,0.681683,2.778140
3,5.000,yz,118,0.681683,2.778140
3,5.000,yz,119,0.686877,2.808884
3,5.000,yz,120,0.682674,2.824468
3,5.000,yz,121,0.681926,2.839785
3,5.000,yz,122,0.690905,2.855376
3,5.000,yz,123,0.688059,2.871446
3,5.000,yz,124,0.688059,2.871446
3,5.000,yz,125,0.683176,2.887202
3,5.000,yz,126,0.699624,2.902020
3,5.000,yz,127,0.699624,2.902020
3,5.000,yz,128,0.699624,2.902020
3,5.000,yz,129,0.715082,2.944685
3,5.000,yz,130,0.705686,2.977382
3,5.000,yz,131,0.706111,2.994453
3,5.000,yz,132,0.689566,3.042257
3,5.000,yz,133,0.709071,3.055622
3,5.000,yz,134,0.698522,3.096569
3,5.000,yz,135,0.701524,3.110789
3,5.000,yz,136,0.701524,3.110789
3,5.000,yz,137,0.680860,3.140025
3,5.000,yz,138,0.655506,3.183275
3,5.000,yz,139,0.649753,3.199099
3,5.000,yz,140,0.643865,3.229578
3,5.000,yz,141,0.643865,3.229578
3,5.000,yz,142,0.630448,3.243646
3,5.000,yz,143,0.621269,3.257783
3,5.000,yz,144,0.610243,3.336502
3,5.000,yz,145,0.582487,3.368071
3,5.000,yz,146,0.546501,3.448507
3,5.000,yz,147,0.544734,3.481007
3,5.000,yz,148,0.544734,3.481007
3,5.000,yz,149,0.556352,3.496823
3,5.000,yz,150,0.531819,3.528201
3,5.000,yz,151,0.518765,3.560276
3,5.000,yz,152,0.518765,3.560276
3,5.000,yz,153,0.544118,3.576784
3,5.000,yz,154,0.531603,3.593542
3,5.000,yz,155,0.531603,3.593542
3,5.000,yz,156,0.531603,3.593542
3,5.000,yz,157,0.531603,3.593542
3,5.000,yz,158,0.516643,3.643242
3,5.000,yz,159,0.516643,3.643242
3,5.000,yz,160,0.513252,3.658839
3,5.000,yz,161,0.509678,3.674036
3,5.000,yz,162,0.493902,3.704171
3,5.000,yz,163,0.485537,3.777141
3,5.000,yz,164,0.517723,3.812443
3,5.000,yz,165,0.487336,3.826890
3,5.000,yz,166,0.489129,3.857156
3,5.000,yz,167,0.491066,3.875767
3,5.000,yz,168,0.490592,3.896094
3,5.000,yz,169,0.484828,3.937050
3,5.000,yz,170,0.484828,3.937050
3,5.000,yz,171,0.476468,3.990362
3,5.000,yz,172,0.476468,3.990362
3,5.000,yz,173,0.449768,4.006504
3,5.000,yz,174,0.454067,4.051245
3,5.000,yz,175,0.425414,4.077919
3,5.000,yz,176,0.394719,4.091706
3,5.000,yz,177,0.378302,4.121080
3,5.000,yz,178,0.367772,4.135898
3,5.000,yz,179,0.354852,4.149721
3,5.000,yz,180,0.338313,4.161480
3,5.000,yz,181,0.313099,4.180885
3,5.000,yz,182,0.313099,4.180885
3,5.000,yz,183,0.255397,4.226195
3,5.000,yz,184,0.240116,4.237834
3,5.000,yz,185,0.240116,4.237834
3,5.000,yz,186,0.240116,4.237834
3,5.000,yz,187,0.145689,4.288532
3,5.000,yz,188,0.142398,4.296220
3,5.000,yz,189,0.142398,4.296220
3,5.000,yz,190,0.111131,4.303850
3,5.000,yz,191,0.024974,4.341733
3,5.000,yz,192,0.024974,4.341733
3,5.000,yz,193,-0.027264,4.361271
3,5.000,yz,194,-0.027264,4.361271
3,5.000,yz,195,-0.029236,4.367940
3,5.000,yz,196,-0.100172,4.391699
3,5.000,yz,197,-0.107700,4.400938
3,5.000,yz,198,-0.107700,4.400938
3,5.000,yz,199,-0.172165,4.442562
3,5.000,yz,200,-0.172165,4.442562
3,7.000,xz,1,-0.000630,-0.006764
3,7.000,xz,2,-0.000630,-0.006764
3,7.000,xz,3,-0.000630,-0.006764
3,7.000,xz,4,-0.012270,0.027140
3,7.000,xz,5,0.005631,0.260292
3,7.000,xz,6,0.005631,0.260292
3,7.000,xz,7,-0.006924,0.360450
3,7.000,xz,8,-0.002505,0.456318
3,7.000,xz,9,-0.010178,0.489360
3,7.000,xz,10,-0.010178,0.489360
3,7.000,xz,11,0.006880,0.523440
3,7.000,xz,12,0.001039,0.557926
3,7.000,xz,13,-0.006571,0.591918
3,7.000,xz,14,-0.011610,0.658044
3,7.000,xz,15,-0.005299,0.690437
3,7.000,xz,16,0.009041,0.723414
3,7.000,xz,17,0.009041,0.723414
3,7.000,xz,18,-0.022024,0.790568
3,7.000,xz,19,-0.000741,0.855782
3,7.000,xz,20,-0.020470,0.887741
3,7.000,xz,21,-0.007133,0.920430
3,7.000,xz,22,-0.034977,1.086302
3,7.000,xz,23,-0.012645,1.117522
3,7.000,xz,24,-0.001823,1.178446
3,7.000,xz,25,-0.001823,1.178446
3,7.000,xz,26,-0.016999,1.238598
3,7.000,xz,27,-0.009606,1.269645
3,7.000,xz,28,-0.009606,1.269645
3,7.000,xz,29,-0.010900,1.301853
3,7.000,xz,30,-0.015732,1.335165
3,7.000,xz,31,-0.009927,1.369302
3,7.000,xz,32,-0.016495,1.403326
3,7.000,xz,33,-0.010066,1.436524
3,7.000,xz,34,-0.032275,1.501362
3,7.000,xz,35,-0.032275,1.501362
3,7.000,xz,36,-0.032275,1.501362
3,7.000,xz,37,-0.002517,1.565943
3,7.000,xz,38,-0.017427,1.628046
3,7.000,xz,39,-0.021737,1.743648
3,7.000,xz,40,-0.023007,1.869336
3,7.000,xz,41,-0.006394,1.927750
3,7.000,xz,42,-0.003944,2.048195
3,7.000,xz,43,-0.003944,2.048195
3,7.000,xz,44,0.013973,2.109478
3,7.000,xz,45,-0.002154,2.138913
3,7.000,xz,46,-0.029671,2.197031
3,7.000,xz,47,-0.010793,2.256934
3,7.000,xz,48,-0.001845,2.287768
3,7.000,xz,49,-0.007444,2.318368
3,7.000,xz,50,-0.004323,2.402842
3,7.000,xz,51,-0.018037,2.427572
3,7.000,xz,52,0.001529,2.526337
3,7.000,xz,53,-0.006264,2.554618
3,7.000,xz,54,-0.016223,2.584104
3,7.000,xz,55,-0.016223,2.584104
3,7.000,xz,56,-0.014737,2.613209
3,7.000,xz,57,0.003654,2.667513
3,7.000,xz,58,-0.013709,2.693975
3,7.000,xz,59,-0.011870,2.776258
3,7.000,xz,60,-0.011870,2.776258
3,7.000,xz,61,-0.011870,2.776258
3,7.000,xz,62,-0.006429,2.907624
3,7.000,xz,63,-0.005125,2.931471
3,7.000,xz,64,0.023024,2.955584
3,7.000,xz,65,-0.010451,2.980876
3,7.000,xz,66,-0.010451,2.980876
3,7.000,xz,67,0.001850,3.035169
3,7.000,xz,68,-0.000794,3.063366
3,7.000,xz,69,0.003818,3.115943
3,7.000,xz,70,0.003818,3.115943
3,7.000,xz,71,-0.000962,3.237463
3,7.000,xz,72,-0.000962,3.237463
3,7.000,xz,73,0.002849,3.311081
3,7.000,xz,74,-0.008377,3.334892
3,7.000,xz,75,-0.003874,3.359584
3,7.000,xz,76,-0.014805,3.435682
3,7.000,xz,77,-0.027246,3.460486
3,7.000,xz,78,-0.038383,3.485362
3,7.000,xz,79,-0.009664,3.535133
3,7.000,xz,80,0.010768,3.560175
3,7.000,xz,81,-0.008251,3.608691
3,7.000,xz,82,-0.022879,3.653701
3,7.000,xz,83,0.003000,3.675752
3,7.000,xz,84,0.003000,3.675752
3,7.000,xz,85,0.011465,3.698235
3,7.000,xz,86,-0.001232,3.767802
3,7.000,xz,87,-0.001232,3.767802
3,7.000,xz,88,-0.019092,3.841901
3,7.000,xz,89,0.006739,3.921516
3,7.000,xz,90,-0.003805,3.968949
3,7.000,xz,91,-0.002216,3.991916
3,7.000,xz,92,-0.002216,3.991916
3,7.000,xz,93,0.000352,4.015898
3,7.000,xz,94,-0.001471,4.066903
3,7.000,xz,95,-0.001471,4.066903
3,7.000,xz,96,0.008025,4.118618
3,7.000,xz,97,0.016185,4.168052
3,7.000,xz,98,0.013405,4.217730
3,7.000,xz,99,0.007219,4.242991
3,7.000,xz,100,0.007219,4.242991
3,7.000,xz,101,0.032432,4.267992
3,7.000,xz,102,0.009393,4.293073
3,7.000,xz,103,0.017253,4.317884
3,7.000,xz,104,0.001203,4.342686
3,7.000,xz,105,0.009462,4.444374
3,7.000,xz,106,0.013158,4.525291
3,7.000,xz,107,0.022138,4.625946
3,7.000,xz,108,0.010952,4.651627
3,7.000,xz,109,0.010952,4.651627
3,7.000,xz,110,0.010952,4.651627
3,7.000,xz,111,0.010952,4.651627
3,7.000,xz,112,0.006104,4.677607
3,7.000,xz,113,0.006104,4.677607
3,7.000,xz,114,0.027594,4.703598
3,7.000,xz,115,0.026786,4.729389
3,7.000,xz,116,0.022571,4.755791
3,7.000,xz,117,0.028340,4.906833
3,7.000,xz,118,0.032410,4.932967
3,7.000,xz,119,0.012107,4.988115
3,7.000,xz,120,0.023291,5.042180
3,7.000,xz,121,0.023291,5.042180
3,7.000,xz,122,0.020487,5.095039
3,7.000,xz,123,0.019471,5.122124
3,7.000,xz,124,0.025604,5.150598
3,7.000,xz,125,0.025604,5.150598
3,7.000,xz,126,0.025604,5.150598
3,7.000,xz,127,0.016502,5.180082
3,7.000,xz,128,0.017053,5.209779
3,7.000,xz,129,0.016291,5.317099
3,7.000,xz,130,0.024731,5.365764
3,7.000,xz,131,0.021443,5.391215
3,7.000,xz,132,0.023200,5.417716
3,7.000,xz,133,-0.012685,5.552029
3,7.000,xz,134,0.019864,5.577981
3,7.000,xz,135,-0.009258,5.632149
3,7.000,xz,136,0.004256,5.686087
3,7.000,xz,137,-0.012397,5.759232
3,7.000,xz,138,-0.012397,5.759232
3,7.000,xz,139,0.004011,5.782027
3,7.000,xz,140,-0.044121,5.826425
3,7.000,xz,141,-0.033142,5.873577
3,7.000,xz,142,-0.027740,5.900437
3,7.000,xz,143,-0.036094,5.928892
3,7.000,xz,144,-0.037937,5.957329
3,7.000,xz,145,-0.061715,6.012138
3,7.000,xz,146,-0.061715,6.012138
3,7.000,xz,147,-0.036858,6.039112
3,7.000,xz,148,-0.066724,6.165483
3,7.000,xz,149,-0.066724,6.165483
3,7.000,xz,150,-0.066724,6.165483
3,7.000,xz,151,-0.053601,6.246917
3,7.000,xz,152,-0.076903,6.273972
3,7.000,xz,153,-0.062659,6.324933
3,7.000,xz,154,-0.061685,6.376810
3,7.000,xz,155,-0.061685,6.376810
3,7.000,xz,156,-0.071373,6.458633
3,7.000,xz,157,-0.071373,6.458633
3,7.000,xz,158,-0.095080,6.578462
3,7.000,xz,159,-0.076880,6.608523
3,7.000,xz,160,-0.091033,6.638206
3,7.000,xz,161,-0.091033,6.638206
3,7.000,xz,162,-0.094218,6.667494
3,7.000,xz,163,-0.059753,6.696462
3,7.000,xz,164,-0.093879,6.725694
3,7.000,xz,165,-0.086678,6.822281
3,7.000,xz,166,-0.091344,6.887297
3,7.000,xz,167,-0.088886,6.917591
3,7.000,xz,168,-0.103098,6.975802
3,7.000,xz,169,-0.095778,7.062299
3,7.000,xz,170,-0.115379,7.116157
3,7.000,xz,171,-0.099346,7.142369
3,7.000,xz,172,-0.111829,7.212946
3,7.000,xz,173,-0.106019,7.231733
3,7.000,xz,174,-0.099849,7.249057
3,7.000,xz,175,-0.108895,7.265545
3,7.000,xz,176,-0.108895,7.265545
3,7.000,xz,177,-0.108895,7.265545
3,7.000,xz,178,-0.107566,7.314535
3,7.000,xz,179,-0.133113,7.331133
3,7.000,xz,180,-0.128354,7.347712
3,7.000,xz,181,-0.128354,7.347712
3,7.000,xz,182,-0.133270,7.364775
3,7.000,xz,183,-0.117249,7.381407
3,7.000,xz,184,-0.136651,7.397600
3,7.000,xz,185,-0.165869,7.453491
3,7.000,xz,186,-0.166059,7.476825
3,7.000,xz,187,-0.144313,7.496650
3,7.000,xz,188,-0.180929,7.506079
3,7.000,xz,189,-0.183979,7.532278
3,7.000,xz,190,-0.179889,7.540653
3,7.000,xz,191,-0.179889,7.540653
3,7.000,xz,192,-0.183639,7.570363
3,7.000,xz,193,-0.222003,7.579392
3,7.000,xz,194,-0.206113,7.602046
3,7.000,xz,195,-0.210260,7.619621
3,7.000,xz,196,-0.210260,7.619621
3,7.000,xz,197,-0.204138,7.630612
3,7.000,xz,198,-0.217482,7.642685
3,7.000,xz,199,-0.218409,7.668502
3,7.000,xz,200,-0.218409,7.668502
3,7.000,yz,1,0.000471,-0.006764
3,7.000,yz,2,-0.016484,0.165159
3,7.000,yz,3,-0.005254,0.228681
3,7.000,yz,4,-0.005254,0.228681
3,7.000,yz,5,-0.028107,0.293264
3,7.000,yz,6,-0.028107,0.293264
3,7.000,yz,7,-0.028107,0.293264
3,7.000,yz,8,-0.038545,0.360450
3,7.000,yz,9,-0.038545,0.360450
3,7.000,yz,10,-0.038545,0.360450
